project,issue_status,issue_num,comment type,,,,
firefox-voice,Open,#1913,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Commented,,,,
fairseq,Open,#3275,Modified,,,,
fairseq,Open,#3275,Modified,,,,
fairseq,Open,#3275,Modified,,,,
fairseq,Open,#3275,Modified,,,,
firefox-voice,Open,#1897,Commented,,,,
firefox-voice,Open,#1896,Commented,,,,
firefox-voice,Open,#1893,Commented,,,,
firefox-voice,Open,#1876,Commented,,,,
firefox-voice,Open,#1876,Commented,,,,
firefox-voice,Open,#1876,Commented,,,,
firefox-voice,Open,#1876,Commented,,,,
firefox-voice,Open,#1869,Commented,,,,
firefox-voice,Open,#1869,Modified,,,,
firefox-voice,Open,#1843,Commented,,,,
firefox-voice,Open,#1843,Commented,,,,
firefox-voice,Open,#1843,Commented,,,,
firefox-voice,Open,#1828,Commented,,,,
firefox-voice,Open,#1826,Commented,,,,
firefox-voice,Open,#1826,Modified,,,,
firefox-voice,Open,#1822,Commented,,,,
firefox-voice,Open,#1822,Commented,,,,
firefox-voice,Open,#1822,Commented,,,,
firefox-voice,Open,#1822,Commented,,,,
firefox-voice,Open,#1822,Commented,,,,
firefox-voice,Open,#1822,Commented,,,,
firefox-voice,Open,#1822,Commented,,,,
firefox-voice,Open,#1822,Commented,,,,
firefox-voice,Open,#1822,Modified,,,,
firefox-voice,Open,#1819,Commented,,,,
firefox-voice,Open,#1819,Commented,,,,
firefox-voice,Open,#1819,Modified,,,,
firefox-voice,Open,#1808,Commented,,,,
firefox-voice,Open,#1808,Commented,,,,
firefox-voice,Open,#1808,Commented,,,,
firefox-voice,Open,#1752,Commented,,,,
firefox-voice,Open,#1752,Modified,,,,
firefox-voice,Open,#1752,Modified,,,,
firefox-voice,Open,#1752,Modified,,,,
firefox-voice,Open,#1704,Commented,,,,
firefox-voice,Open,#1704,Commented,,,,
firefox-voice,Open,#1704,Commented,,,,
firefox-voice,Open,#1704,Modified,,,,
firefox-voice,Open,#1704,Modified,,,,
firefox-voice,Open,#1704,Modified,,,,
firefox-voice,Open,#1704,Modified,,,,
firefox-voice,Open,#1704,Modified,,,,
firefox-voice,Open,#1704,Modified,,,,
firefox-voice,Open,#1681,Commented,,,,
firefox-voice,Open,#1681,Modified,,,,
firefox-voice,Open,#1681,Modified,,,,
firefox-voice,Open,#1663,Commented,,,,
firefox-voice,Open,#1663,Modified,,,,
firefox-voice,Open,#1645,Commented,,,,
firefox-voice,Open,#1645,Commented,,,,
firefox-voice,Open,#1645,Commented,,,,
firefox-voice,Open,#1645,Modified,,,,
firefox-voice,Open,#1645,Modified,,,,
firefox-voice,Open,#1642,Commented,,,,
firefox-voice,Open,#1642,Commented,,,,
firefox-voice,Open,#1642,Modified,,,,
firefox-voice,Open,#1642,Modified,,,,
firefox-voice,Open,#1626,Commented,,,,
firefox-voice,Open,#1626,Commented,,,,
firefox-voice,Open,#1626,Modified,,,,
firefox-voice,Open,#1626,Modified,,,,
firefox-voice,Open,#1626,Modified,,,,
firefox-voice,Open,#1624,Commented,,,,
firefox-voice,Open,#1624,Modified,,,,
firefox-voice,Open,#1624,Modified,,,,
firefox-voice,Open,#1624,Modified,,,,
firefox-voice,Open,#1623,Commented,,,,
firefox-voice,Open,#1623,Commented,,,,
firefox-voice,Open,#1623,Modified,,,,
firefox-voice,Open,#1623,Modified,,,,
firefox-voice,Open,#1623,Modified,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Commented,,,,
inav,Open,#3902,Modified,,,,
inav,Open,#3902,Modified,,,,
label-studio,Open,#2641,Commented,,,,
label-studio,Open,#2641,Commented,,,,
label-studio,Open,#2641,Commented,,,,
label-studio,Open,#2641,Commented,,,,
label-studio,Open,#2641,Commented,,,,
label-studio,Open,#2641,Commented,,,,
label-studio,Open,#2641,Commented,,,,
label-studio,Open,#2641,Modified,,,,
label-studio,Open,#2641,Modified,,,,
leon,Open,#344,Commented,,,,
leon,Open,#344,Commented,,,,
leon,Open,#344,Commented,,,,
leon,Open,#344,Commented,,,,
leon,Open,#344,Modified,,,,
leon,Open,#361,Commented,,,,
leon,Open,#361,Commented,,,,
leon,Open,#361,Commented,,,,
leon,Open,#361,Modified,,,,
leon,Open,#206,Commented,,,,
leon,Open,#206,Commented,,,,
leon,Open,#206,Commented,,,,
leon,Open,#206,Commented,,,,
leon,Open,#206,Commented,,,,
leon,Open,#206,Commented,,,,
leon,Open,#206,Commented,,,,
leon,Open,#206,Modified,,,,
leon,Open,#198,Commented,,,,
leon,Open,#198,Commented,,,,
leon,Open,#198,Modified,,,,
leon,Open,#198,Modified,,,,
leon,Open,#198,Modified,,,,
Naomi,Open,#363,Commented,,,,
Naomi,Open,#363,Modified,,,,
Naomi,Open,#267,Commented,,,,
Naomi,Open,#267,Commented,,,,
Naomi,Open,#267,Commented,,,,
Naomi,Open,#267,Modified,,,,
Naomi,Open,#267,Modified,,,,
Naomi,Open,#267,Modified,,,,
Naomi,Open,#267,Modified,,,,
jovo-framework,Open,#1237,Commented,,,,
jovo-framework,Open,#1237,Commented,,,,
jovo-framework,Open,#1237,Commented,,,,
jovo-framework,Open,#1237,Commented,,,,
jovo-framework,Open,#1237,Commented,,,,
jovo-framework,Open,#1237,Commented,,,,
jovo-framework,Open,#1237,Commented,,,,
jovo-framework,Open,#1237,Modified,,,,
jovo-framework,Open,#1237,Modified,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Commented,,,,
leon,Open,#234,Modified,,,,
leon,Open,#234,Modified,,,,
Naomi,Open,#265,Commented,,,,
Naomi,Open,#265,Commented,,,,
Naomi,Open,#265,Commented,,,,
Naomi,Open,#265,Commented,,,,
Naomi,Open,#265,Commented,,,,
Naomi,Open,#265,Commented,,,,
Naomi,Open,#265,Commented,,,,
Naomi,Open,#265,Modified,,,,
Naomi,Open,#265,Modified,,,,
Naomi,Open,#265,Modified,,,,
Naomi,Open,#212,Commented,,,,
Naomi,Open,#212,Commented,,,,
Naomi,Open,#212,Commented,,,,
Naomi,Open,#212,Commented,,,,
Naomi,Open,#212,Commented,,,,
Naomi,Open,#212,Commented,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
Naomi,Open,#212,Modified,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Commented,,,,
voicefilter,Open,#20,Modified,,,,
Naomi,Open,#67,Commented,,,,
Naomi,Open,#67,Commented,,,,
Naomi,Open,#67,Commented,,,,
Naomi,Open,#67,Commented,,,,
Naomi,Open,#67,Commented,,,,
Naomi,Open,#67,Commented,,,,
Naomi,Open,#67,Commented,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Solved,,,,
Naomi,Open,#67,Solved,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Solved,,,,
Naomi,Open,#67,Solved,,,,
Naomi,Open,#67,Modified,,,,
Naomi,Open,#67,Solved,,,,
Naomi,Open,#67,Solved,,,,
Naomi,Open,#67,Solved,,,,
Naomi,Open,#67,Solved,,,,
MockingBird,Open,#537,Commented,,,,
MockingBird,Open,#537,Commented,,,,
MockingBird,Open,#537,Commented,,,,
MockingBird,Open,#537,Commented,,,,
MockingBird,Open,#537,Commented,,,,
MockingBird,Open,#537,Commented,,,,
MockingBird,Open,#436,Commented,,,,
MockingBird,Open,#436,Commented,,,,
MockingBird,Open,#436,Modified,,,,
MockingBird,Open,#427,Modified,,,,
MockingBird,Open,#427,Modified,,,,
MockingBird,Open,#427,Modified,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Modified,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Commented,,,,
MockingBird,Open,#530,Modified,,,,
MockingBird,Open,#530,Closed,,,,
MockingBird,Open,#530,Modified,,,,
MockingBird,Open,#440,Commented,,,,
MockingBird,Open,#440,Commented,,,,
MockingBird,Open,#440,Modified,,,,
MockingBird,Open,#440,Commented,,,,
MockingBird,Open,#440,Commented,,,,
MockingBird,Open,#440,Modified,,,,
MockingBird,Open,#440,Modified,,,,
MockingBird,Open,#440,Modified,,,,
MockingBird,Open,#440,Commented,,,,
MockingBird,Open,#440,Commented,,,,
MockingBird,Open,#440,Modified,,,,
MockingBird,Open,#388,Commented,,,,
MockingBird,Open,#388,Commented,,,,
MockingBird,Open,#382,Commented,,,,
MockingBird,Open,#382,Commented,,,,
MockingBird,Open,#382,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Commented,,,,
MockingBird,Open,#423,Modified,,,,
MockingBird,Open,#328,Commented,,,,
MockingBird,Open,#328,Commented,,,,
MockingBird,Open,#328,Modified,,,,
MockingBird,Open,#328,Commented,,,,
MockingBird,Open,#328,Commented,,,,
MockingBird,Open,#328,Modified,,,,
MockingBird,Open,#314,Modified,,,,
MockingBird,Open,#314,Commented,,,,
MockingBird,Open,#314,Commented,,,,
MockingBird,Open,#314,Commented,,,,
MockingBird,Open,#314,Commented,,,,
MockingBird,Open,#314,Commented,,,,
MockingBird,Open,#314,Commented,,,,
MockingBird,Open,#314,Commented,,,,
MockingBird,Open,#244,Commented,,,,
MockingBird,Open,#244,Commented,,,,
MockingBird,Open,#244,Commented,,,,
MockingBird,Open,#244,Modified,,,,
MockingBird,Open,#244,Commented,,,,
MockingBird,Open,#244,Modified,,,,
MockingBird,Open,#244,Modified,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
MockingBird,Open,#230,Commented,,,,
olivia,Open,#166,Commented,,,,
olivia,Open,#166,Commented,,,,
olivia,Open,#166,Commented,,,,
olivia,Open,#166,Modified,,,,
rasa,Open,#10457,Commented,,,,
rasa,Open,#10457,Commented,,,,
rasa,Open,#10457,Modified,,,,
rasa,Open,#10457,Modified,,,,
rasa,Open,#10457,Modified,,,,
rasa,Open,#10457,Modified,,,,
rasa,Open,#10457,Modified,,,,
olivia,Open,#136,Commented,,,,
olivia,Open,#136,Commented,,,,
olivia,Open,#136,Commented,,,,
olivia,Open,#136,Commented,,,,
olivia,Open,#136,Commented,,,,
olivia,Open,#136,Commented,,,,
olivia,Open,#136,Commented,,,,
olivia,Open,#136,Modified,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Commented,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Modified,,,,
MockingBird,Open,#10,Modified,,,,
rhasspy,Open,#214,Commented,,,,
rhasspy,Open,#214,Commented,,,,
rasa,Open,#9952,Commented,,,,
rasa,Open,#9952,Commented,,,,
rasa,Open,#9952,Modified,,,,
rasa,Open,#9952,Modified,,,,
rasa,Open,#9952,Modified,,,,
rasa,Open,#9952,Modified,,,,
smart-mirror,Open,#691,Commented,,,,
smart-mirror,Open,#691,Commented,,,,
smart-mirror,Open,#691,Commented,,,,
smart-mirror,Open,#691,Modified,,,,
rhasspy,Open,#242,Commented,,,,
rhasspy,Open,#242,Commented,,,,
rhasspy,Open,#242,Commented,,,,
rhasspy,Open,#242,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Commented,,,,
rasa,Open,#9737,Modified,,,,
rasa,Open,#9737,Modified,,,,
rasa,Open,#9737,Modified,,,,
rasa,Open,#9737,Modified,,,,
rasa,Open,#9737,Modified,,,,
rasa,Open,#9737,Modified,,,,
rasa,Open,#9737,Modified,,,,
rasa,Open,#9737,Modified,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Commented,,,,
smart-mirror,Open,#386,Modified,,,,
smart-mirror,Open,#386,Modified,,,,
smart-mirror,Open,#386,Solved,,,,
smart-mirror,Open,#386,Modified,,,,
smart-mirror,Open,#386,Modified,,,,
smart-mirror,Open,#386,Modified,,,,
smart-mirror,Open,#386,Modified,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
rhasspy,Open,#217,Commented,,,,
ovos-buildroot,Open,#5,Commented,,,,
ovos-buildroot,Open,#5,Commented,,,,
ovos-buildroot,Open,#5,Commented,,,,
ovos-buildroot,Open,#5,Modified,,,,
ovos-buildroot,Open,#20,Commented,,,,
ovos-buildroot,Open,#20,Commented,,,,
ovos-buildroot,Open,#20,Modified,,,,
ovos-buildroot,Open,#20,Modified,,,,
ovos-buildroot,Open,#20,Modified,,,,
ovos-buildroot,Open,#20,Modified,,,,
ovos-buildroot,Open,#20,Modified,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#211,Commented,,,,
rhasspy,Open,#209,Commented,,,,
rhasspy,Open,#199,Commented,,,,
rhasspy,Open,#199,Commented,,,,
rhasspy,Open,#199,Commented,,,,
rhasspy,Open,#199,Commented,,,,
rhasspy,Open,#199,Commented,,,,
rhasspy,Open,#199,Commented,,,,
rhasspy,Open,#199,Commented,,,,
rhasspy,Open,#199,Commented,,,,
rhasspy,Open,#199,Modified,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Commented,,,,
ovos-buildroot,Open,#82,Modified,,,,
rhasspy,Open,#193,Commented,,,,
rhasspy,Open,#193,Commented,,,,
rhasspy,Open,#193,Commented,,,,
rhasspy,Open,#193,Modified,,,,
rhasspy,Open,#181,Commented,,,,
rhasspy,Open,#181,Commented,,,,
rhasspy,Open,#181,Commented,,,,
rhasspy,Open,#181,Commented,,,,
rhasspy,Open,#181,Commented,,,,
rhasspy,Open,#181,Commented,,,,
rhasspy,Open,#181,Modified,,,,
rhasspy,Open,#181,Modified,,,,
watson-voice-bot,Open,#80,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Commented,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Closed,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
MockingBird,Open,#20,Modified,,,,
watson-voice-bot,Open,#78,Commented,,,,
watson-voice-bot,Open,#77,Commented,,,,
watson-voice-bot,Open,#76,Commented,,,,
watson-voice-bot,Open,#72,Commented,,,,
watson-voice-bot,Open,#72,Commented,,,,
watson-voice-bot,Open,#72,Commented,,,,
watson-voice-bot,Open,#64,Commented,,,,
watson-voice-bot,Open,#64,Commented,,,,
watson-voice-bot,Open,#64,Commented,,,,
watson-voice-bot,Open,#64,Modified,,,,
watson-voice-bot,Open,#64,Modified,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Commented,,,,
watson-voice-bot,Open,#62,Modified,,,,
wechaty,Open,#2343,Commented,,,,
wechaty,Open,#2343,Commented,,,,
wechaty,Open,#2343,Modified,,,,
wechaty,Open,#2343,Modified,,,,
airflow,Closed,#13624,Commented,,,,
airflow,Closed,#13624,Commented,,,,
airflow,Closed,#13624,Commented,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Solved,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Solved,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#13624,Modified,,,,
airflow,Closed,#23733,Commented,,,,
airflow,Closed,#23733,Modified,,,,
airflow,Closed,#23733,Modified,,,,
airflow,Closed,#23733,Solved,,,,
airflow,Closed,#23733,Solved,,,,
airflow,Closed,#22036,Commented,,,,
airflow,Closed,#22036,Commented,,,,
airflow,Closed,#22036,Commented,,,,
airflow,Closed,#22036,Commented,,,,
airflow,Closed,#22036,Commented,,,,
airflow,Closed,#22036,Modified,,,,
airflow,Closed,#22036,Modified,,,,
airflow,Closed,#22036,Modified,,,,
airflow,Closed,#22036,Modified,,,,
airflow,Closed,#22036,Closed,,,,
wechaty,Open,#2186,Commented,,,,
airflow,Closed,#21428,Commented,,,,
airflow,Closed,#21428,Commented,,,,
airflow,Closed,#21428,Commented,,,,
airflow,Closed,#21428,Commented,,,,
airflow,Closed,#21428,Commented,,,,
