project,issue type,issue_status,issue_num,user_name,datetime,comment type,related_issue,issue_url,,,
gluon-cv,Functional,Closed,#598,zhreshold,25-Apr-19,Commented,,https://github.com/dmlc/gluon-cv/issues/598,,,
gluon-cv,Functional,Closed,#598,zhreshold,29-Mar-19,Closed,,https://github.com/dmlc/gluon-cv/issues/598,,,
fiftyone,New Requriment ,Closed,#1196,brimoor,16-Aug-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,pradkrish,30-Sep-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,brimoor,30-Sep-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,pradkrish,1-Oct-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,brimoor,1-Oct-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,pradkrish,1-Oct-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,brimoor,1-Oct-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,pradkrish,2-Oct-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,brimoor,2-Oct-21,Commented,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,brimoor,16-Aug-21,Modified,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,brimoor,27-Dec-21,Solved,#1490,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#1196,brimoor,30-Dec-21,Solved,,https://github.com/voxel51/fiftyone/issues/1196,,,
fiftyone,New Requriment ,Closed,#891,brimoor,25-Feb-21,Commented,,https://github.com/voxel51/fiftyone/issues/891,,,
fiftyone,New Requriment ,Closed,#891,brimoor,25-Feb-21,Commented,,https://github.com/voxel51/fiftyone/issues/891,,,
fiftyone,New Requriment ,Closed,#891,benjaminpkane,25-Feb-21,Commented,,https://github.com/voxel51/fiftyone/issues/891,,,
fiftyone,New Requriment ,Closed,#891,ehofesmann,25-Feb-21,Commented,,https://github.com/voxel51/fiftyone/issues/891,,,
fiftyone,New Requriment ,Closed,#891,brimoor,25-Feb-21,Modified,,https://github.com/voxel51/fiftyone/issues/891,,,
fiftyone,New Requriment ,Closed,#891,brimoor,26-Feb-21,Solved,#892,https://github.com/voxel51/fiftyone/issues/891,,,
fiftyone,New Requriment ,Closed,#891,brimoor,5-Mar-21,Solved,,https://github.com/voxel51/fiftyone/issues/891,,,
fiftyone,Layout,Closed,#980,brimoor,24-Apr-21,Commented,,https://github.com/voxel51/fiftyone/issues/980,,,
fiftyone,Layout,Closed,#980,brimoor,24-Apr-21,Modified,,https://github.com/voxel51/fiftyone/issues/980,,,
fiftyone,Layout,Closed,#980,benjaminpkane,7-May-21,Solved,#1005,https://github.com/voxel51/fiftyone/issues/980,,,
fiftyone,Layout,Closed,#980,benjaminpkane,10-May-21,Solved,,https://github.com/voxel51/fiftyone/issues/980,,,
fiftyone,Display,Closed,#390,brimoor,13-Aug-20,Commented,,https://github.com/voxel51/fiftyone/issues/390,,,
fiftyone,Display,Closed,#390,brimoor,13-Aug-20,Modified,,https://github.com/voxel51/fiftyone/issues/390,,,
fiftyone,Display,Closed,#390,benjaminpkane,16-Nov-20,Modified,#135,https://github.com/voxel51/fiftyone/issues/390,,,
fiftyone,Display,Closed,#390,benjaminpkane,16-Nov-20,Modified,,https://github.com/voxel51/fiftyone/issues/390,,,
fiftyone,Display,Closed,#390,brimoor,28-Apr-21,Modified,#991,https://github.com/voxel51/fiftyone/issues/390,,,
fiftyone,Display,Closed,#390,benjaminpkane,18-May-21,Solved,#1041,https://github.com/voxel51/fiftyone/issues/390,,,
fiftyone,Display,Closed,#390,benjaminpkane,9-Aug-21,Solved,,https://github.com/voxel51/fiftyone/issues/390,,,
fiftyone,Display,Closed,#390,,9-Aug-21,Modified,,https://github.com/voxel51/fiftyone/issues/390,,,
cvat,Functional,Closed,#4173,dvkruchinin,14-Jan-22,Commented,,https://github.com/opencv/cvat/issues/4173,,,
cvat,Functional,Closed,#4173,dvkruchinin,14-Jan-22,Modified,,https://github.com/opencv/cvat/issues/4173,,,
cvat,Functional,Closed,#4173,bsekachev,14-Jan-22,Solved,#4175,https://github.com/opencv/cvat/issues/4173,,,
cvat,Functional,Closed,#4173,bsekachev,14-Jan-22,Solved,,https://github.com/opencv/cvat/issues/4173,,,
cvat,Functional,Closed,#4341,yaoguang97,14-Feb-22,Commented,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,nmanovic,15-Feb-22,Commented,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,yaoguang97,17-Feb-22,Commented,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,nmanovic,17-Feb-22,Commented,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,yaoguang97,18-Feb-22,Commented,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,nmanovic,21-Feb-22,Commented,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,maecky,25-Jun-22,Commented,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,nmanovic,15-Feb-22,Modified,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,nmanovic,15-Feb-22,Modified,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,nmanovic,15-Feb-22,Solved,#4344,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,nmanovic,15-Feb-22,Solved,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Functional,Closed,#4341,,15-Feb-22,Modified,,https://github.com/opencv/cvat/issues/4341,,,
cvat,Layout,Closed,#4503,admer7,23-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,bsekachev,23-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,admer7,24-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,bsekachev,25-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,admer7,27-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,bsekachev,27-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,admer7,28-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,bsekachev,28-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,admer7,28-Mar-22,Commented,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,bsekachev,23-Mar-22,Modified,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,bsekachev,23-Mar-22,Modified,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,klakhov,25-Mar-22,Solved,#4517,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,bsekachev,25-Mar-22,Modified,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Layout,Closed,#4503,bsekachev,25-Mar-22,Solved,,https://github.com/opencv/cvat/issues/4503,,,
cvat,Functional,Closed,#4785,mandharsh38,1-Aug-22,Commented,,https://github.com/opencv/cvat/issues/4785,,,
cvat,Functional,Closed,#4785,dschoerk,3-Aug-22,Commented,,https://github.com/opencv/cvat/issues/4785,,,
cvat,Functional,Closed,#4785,dschoerk,3-Aug-22,Commented,,https://github.com/opencv/cvat/issues/4785,,,
cvat,Functional,Closed,#4785,nmanovic,4-Aug-22,Commented,,https://github.com/opencv/cvat/issues/4785,,,
cvat,Functional,Closed,#4785,mandharsh38,13-Aug-22,Commented,,https://github.com/opencv/cvat/issues/4785,,,
cvat,Functional,Closed,#4785,matiassalriv1998,6-Sep-22,Commented,,https://github.com/opencv/cvat/issues/4785,,,
cvat,Functional,Closed,#4785,mandharsh38,13-Aug-22,Closed,,https://github.com/opencv/cvat/issues/4785,,,
cvat,Layout,Closed,#3652,kgloveyou,7-Sep-21,Commented,,https://github.com/opencv/cvat/issues/3652,,,
cvat,Layout,Closed,#3652,bsekachev,23-Sep-21,Commented,,https://github.com/opencv/cvat/issues/3652,,,
cvat,Layout,Closed,#3652,bsekachev,23-Sep-21,Modified,,https://github.com/opencv/cvat/issues/3652,,,
cvat,Layout,Closed,#3652,bsekachev,23-Sep-21,Modified,,https://github.com/opencv/cvat/issues/3652,,,
cvat,Layout,Closed,#3652,nmanovic,20-Nov-21,Modified,,https://github.com/opencv/cvat/issues/3652,,,
cvat,Layout,Closed,#3652,bsekachev,12-Jan-22,Solved,#4151,https://github.com/opencv/cvat/issues/3652,,,
cvat,Layout,Closed,#3652,bsekachev,13-Jan-22,Solved,,https://github.com/opencv/cvat/issues/3652,,,
cvat,Layout,Closed,#3652,,13-Jan-22,Modified,,https://github.com/opencv/cvat/issues/3652,,,
cvat,Functional,Closed,#3582,TOsmanov,23-Aug-21,Commented,,https://github.com/opencv/cvat/issues/3582,,,
cvat,Functional,Closed,#3582,bsekachev,23-Aug-21,Modified,,https://github.com/opencv/cvat/issues/3582,,,
cvat,Functional,Closed,#3582,bsekachev,23-Sep-21,Modified,,https://github.com/opencv/cvat/issues/3582,,,
cvat,Functional,Closed,#3582,klakhov,25-Oct-21,Solved,#3825,https://github.com/opencv/cvat/issues/3582,,,
cvat,Functional,Closed,#3582,bsekachev,26-Oct-21,Solved,,https://github.com/opencv/cvat/issues/3582,,,
cvat,Layout,Closed,#2991,nstolyarov,22-Mar-21,Commented,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,bsekachev,22-Mar-21,Commented,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,nstolyarov,22-Mar-21,Commented,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,nmanovic,15-Apr-21,Commented,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,nstolyarov,15-Apr-21,Commented,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,bsekachev,22-Mar-21,Modified,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,bsekachev,22-Mar-21,Modified,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,nmanovic,15-Apr-21,Modified,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,nmanovic,15-Apr-21,Modified,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,nstolyarov,15-Apr-21,Closed,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Layout,Closed,#2991,,15-Apr-21,Modified,,https://github.com/opencv/cvat/issues/2991,,,
cvat,Functional,Closed,#2899,bsekachev,3-Mar-21,Commented,,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2899,nmanovic,24-Nov-21,Commented,,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2899,bsekachev,3-Mar-21,Modified,,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2899,bsekachev,3-Mar-21,Modified,,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2899,nmanovic,8-Mar-21,Modified,,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2899,nmanovic,24-Nov-21,Closed,,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2899,nmanovic,24-Nov-21,Modified,,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2899,nmanovic,24-Nov-21,Modified,,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2899,TOsmanov,24-Nov-21,Solved,#3944,https://github.com/opencv/cvat/issues/2899,,,
cvat,Functional,Closed,#2807,bsekachev,15-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2807,,,
cvat,Functional,Closed,#2807,bsekachev,15-Feb-21,Modified,,https://github.com/opencv/cvat/issues/2807,,,
cvat,Functional,Closed,#2807,bsekachev,15-Feb-21,Modified,,https://github.com/opencv/cvat/issues/2807,,,
cvat,Functional,Closed,#2807,bsekachev,15-Feb-21,Modified,,https://github.com/opencv/cvat/issues/2807,,,
cvat,Functional,Closed,#2807,bsekachev,15-Feb-21,Modified,,https://github.com/opencv/cvat/issues/2807,,,
cvat,Functional,Closed,#2807,nmanovic,18-Feb-21,Solved,,https://github.com/opencv/cvat/issues/2807,,,
cvat,Functional,Closed,#2807,,18-Feb-21,Modified,,https://github.com/opencv/cvat/issues/2807,,,
cvat,Functional,Closed,#2807,dvkruchinin,19-Feb-21,Solved,#2833,https://github.com/opencv/cvat/issues/2807,,,
cvat,Functional,Closed,#3361,davodogster,23-Jun-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,azhavoro,24-Jun-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,davodogster,24-Jun-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,davodogster,25-Jun-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,azhavoro,29-Jun-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,6-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,bsekachev,7-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,davodogster,9-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,12-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,davodogster,12-Jul-21,Modified,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,12-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,davodogster,12-Jul-21,Modified,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,12-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,davodogster,12-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,13-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,bsekachev,14-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,davodogster,14-Jul-21,Modified,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,bsekachev,15-Jul-21,Commented,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,6-Jul-21,Modified,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,6-Jul-21,Modified,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,6-Jul-21,Modified,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,6-Jul-21,Modified,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,bsekachev,14-Jul-21,Solved,#3417,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,snyk-bot,14-Jul-21,Solved,hixio-mh/cvat#42,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,nmanovic,20-Jul-21,Solved,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#3361,,20-Jul-21,Modified,,https://github.com/opencv/cvat/issues/3361,,,
cvat,Functional,Closed,#2776,xs818818,6-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,xs818818,6-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,spatra007,11-May-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,nmanovic,11-May-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,gautami-yara,15-Sep-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,nmanovic,15-Sep-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,gautami-yara,15-Sep-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,nmanovic,15-Sep-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,gautami-yara,16-Sep-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,nmanovic,16-Sep-21,Commented,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Functional,Closed,#2776,xs818818,6-Feb-21,Closed,,https://github.com/opencv/cvat/issues/2776,,,
cvat,Layout,Closed,#2713,valeriyvan,24-Jan-21,Commented,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,25-Jan-21,Commented,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,valeriyvan,25-Jan-21,Commented,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,valeriyvan,25-Jan-21,Commented,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,26-Jan-21,Commented,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,valeriyvan,26-Jan-21,Commented,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,26-Jan-21,Commented,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,25-Jan-21,Modified,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,26-Jan-21,Modified,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,26-Jan-21,Modified,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,26-Jan-21,Modified,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,15-Feb-21,Solved,#2809,https://github.com/opencv/cvat/issues/2713,,,
cvat,Layout,Closed,#2713,bsekachev,20-Feb-21,Solved,,https://github.com/opencv/cvat/issues/2713,,,
cvat,Functional,Closed,#2820,miseonkang,17-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2820,,,
cvat,Functional,Closed,#2820,bsekachev,17-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2820,,,
cvat,Functional,Closed,#2820,miseonkang,18-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2820,,,
cvat,Functional,Closed,#2820,nmanovic,18-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2820,,,
cvat,Functional,Closed,#2820,miseonkang,18-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2820,,,
cvat,Functional,Closed,#2820,bsekachev,18-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2820,,,
cvat,Functional,Closed,#2820,miseonkang,22-Feb-21,Commented,,https://github.com/opencv/cvat/issues/2820,,,
